datetime,open,high,low,close,tick_volume,spread_points,real_volume
2025.09.01 06:10:00,146.911,146.968,146.911,146.937,336,0,0
2025.09.01 06:15:00,146.935,146.962,146.923,146.952,296,0,0
2025.09.01 06:20:00,146.953,146.960,146.914,146.921,278,0,0
2025.09.01 06:25:00,146.922,146.952,146.922,146.936,210,0,0
2025.09.01 06:30:00,146.929,147.004,146.923,146.923,479,0,0
2025.09.01 06:35:00,146.927,146.943,146.880,146.888,373,5,0
2025.09.01 06:40:00,146.887,146.917,146.883,146.883,282,0,0
2025.09.01 06:45:00,146.884,146.927,146.878,146.916,253,0,0
2025.09.01 06:50:00,146.917,146.940,146.903,146.932,204,0,0
2025.09.01 06:55:00,146.933,146.945,146.872,146.893,221,0,0
2025.09.01 07:00:00,146.894,146.917,146.879,146.905,281,2,0
2025.09.01 07:05:00,146.904,146.942,146.904,146.918,214,0,0
2025.09.01 07:10:00,146.917,146.943,146.913,146.926,161,0,0
2025.09.01 07:15:00,146.924,146.952,146.909,146.926,246,0,0
2025.09.01 07:20:00,146.929,146.948,146.910,146.929,255,0,0
2025.09.01 07:25:00,146.928,146.987,146.927,146.969,337,0,0
2025.09.01 07:30:00,146.970,147.020,146.961,147.014,305,0,0
2025.09.01 07:35:00,147.013,147.033,146.970,146.976,372,2,0
2025.09.01 07:40:00,146.979,146.987,146.958,146.980,259,0,0
2025.09.01 07:45:00,146.982,147.030,146.975,147.013,271,0,0
2025.09.01 07:50:00,147.011,147.062,147.009,147.039,235,0,0
2025.09.01 07:55:00,147.040,147.055,147.032,147.046,227,0,0
2025.09.01 08:00:00,147.053,147.063,147.031,147.034,233,0,0
2025.09.01 08:05:00,147.033,147.034,146.993,146.997,234,0,0
2025.09.01 08:10:00,146.996,147.017,146.983,147.016,243,0,0
2025.09.01 08:15:00,147.014,147.017,146.987,146.990,246,0,0
2025.09.01 08:20:00,146.989,147.002,146.981,146.995,239,0,0
2025.09.01 08:25:00,146.994,147.002,146.985,146.992,166,0,0
2025.09.01 08:30:00,146.993,147.008,146.939,146.942,213,0,0
2025.09.01 08:35:00,146.941,146.943,146.919,146.923,248,0,0
2025.09.01 08:40:00,146.925,146.966,146.923,146.961,246,0,0
2025.09.01 08:45:00,146.962,146.967,146.921,146.934,276,0,0
2025.09.01 08:50:00,146.936,146.939,146.901,146.914,244,0,0
2025.09.01 08:55:00,146.915,146.927,146.898,146.915,356,0,0
2025.09.01 09:00:00,146.921,146.921,146.890,146.900,427,0,0
2025.09.01 09:05:00,146.901,146.912,146.840,146.860,516,0,0
2025.09.01 09:10:00,146.862,146.906,146.855,146.899,365,0,0
2025.09.01 09:15:00,146.901,146.935,146.866,146.922,399,0,0
2025.09.01 09:20:00,146.923,146.947,146.882,146.889,370,0,0
2025.09.01 09:25:00,146.888,146.900,146.851,146.873,404,0,0
2025.09.01 09:30:00,146.868,146.872,146.829,146.835,539,0,0
2025.09.01 09:35:00,146.834,146.837,146.788,146.808,682,0,0
2025.09.01 09:40:00,146.807,146.822,146.784,146.821,501,0,0
2025.09.01 09:45:00,146.819,146.858,146.805,146.856,493,0,0
2025.09.01 09:50:00,146.855,146.926,146.848,146.894,581,0,0
2025.09.01 09:55:00,146.895,146.944,146.894,146.944,627,0,0
2025.09.01 10:00:00,146.939,146.972,146.895,146.972,794,0,0
2025.09.01 10:05:00,146.973,147.056,146.967,147.056,753,0,0
2025.09.01 10:10:00,147.057,147.095,147.030,147.081,672,0,0
2025.09.01 10:15:00,147.083,147.097,147.053,147.072,687,0,0
2025.09.01 10:20:00,147.071,147.086,147.042,147.085,540,0,0
2025.09.01 10:25:00,147.084,147.142,147.084,147.140,524,0,0
2025.09.01 10:30:00,147.141,147.175,147.140,147.150,608,0,0
2025.09.01 10:35:00,147.153,147.188,147.125,147.182,499,0,0
